,0,1,2
5007,sz.301107,1,瑜欣电子
5008,sz.301108,1,洁雅股份
5009,sz.301109,1,军信股份
5010,sz.301110,1,青木科技
5011,sz.301111,1,粤万年青
5012,sz.301112,1,信邦智能
5013,sz.301113,1,雅艺科技
5014,sz.301115,1,建科股份
5015,sz.301116,1,益客食品
5016,sz.301117,1,佳缘科技
5017,sz.301118,1,恒光股份
5018,sz.301119,1,正强股份
5019,sz.301120,1,新特电气
5020,sz.301121,1,紫建电子
5021,sz.301122,1,采纳股份
5022,sz.301123,1,奕东电子
5023,sz.301125,1,腾亚精工
5024,sz.301126,1,达嘉维康
5025,sz.301127,1,天源环保
5026,sz.301128,1,强瑞技术
5027,sz.301129,1,瑞纳智能
5028,sz.301130,1,西点药业
5029,sz.301131,1,聚赛龙
5030,sz.301132,1,满坤科技
5031,sz.301133,1,金钟股份
5032,sz.301135,1,瑞德智能
5033,sz.301136,1,招标股份
5034,sz.301137,1,哈焊华通
5035,sz.301138,1,华研精机
5036,sz.301139,1,元道通信
5037,sz.301141,1,中科磁业
5038,sz.301148,1,嘉戎技术
5039,sz.301149,1,隆华新材
5040,sz.301150,1,中一科技
5041,sz.301151,1,冠龙节能
5042,sz.301152,1,天力锂能
5043,sz.301153,1,中科江南
5044,sz.301155,1,海力风电
5045,sz.301156,1,美农生物
5046,sz.301157,1,华塑科技
5047,sz.301158,1,德石股份
5048,sz.301159,1,三维天地
5049,sz.301160,1,翔楼新材
5050,sz.301161,1,唯万密封
5051,sz.301162,1,国能日新
5052,sz.301163,1,宏德股份
5053,sz.301165,1,锐捷网络
5054,sz.301166,1,优宁维
5055,sz.301167,1,建研设计
5056,sz.301168,1,通灵股份
5057,sz.301169,1,零点有数
5058,sz.301170,1,锡南科技
5059,sz.301171,1,易点天下
5060,sz.301172,1,君逸数码
5061,sz.301175,1,中科环保
5062,sz.301176,1,逸豪新材
5063,sz.301177,1,迪阿股份
5064,sz.301178,1,天亿马
5065,sz.301179,1,泽宇智能
5066,sz.301180,1,万祥科技
5067,sz.301181,1,标榜股份
5068,sz.301182,1,凯旺科技
5069,sz.301183,1,东田微
5070,sz.301185,1,鸥玛软件
5071,sz.301186,1,超达装备
5072,sz.301187,1,欧圣电气
5073,sz.301188,1,力诺药包
5074,sz.301189,1,奥尼电子
5075,sz.301190,1,善水科技
5076,sz.301191,1,菲菱科思
5077,sz.301192,1,泰祥股份
5078,sz.301193,1,家联科技
5079,sz.301195,1,北路智控
5080,sz.301196,1,唯科科技
5081,sz.301197,1,工大科雅
5082,sz.301198,1,喜悦智行
5083,sz.301199,1,迈赫股份
5084,sz.301200,1,大族数控
5085,sz.301201,1,诚达药业
5086,sz.301202,1,朗威股份
5087,sz.301203,1,国泰环保
5088,sz.301205,1,联特科技
5089,sz.301206,1,三元生物
5090,sz.301207,1,华兰疫苗
5091,sz.301208,1,中亦科技
5092,sz.301209,1,联合化学
5093,sz.301210,1,金杨股份
5094,sz.301211,1,亨迪药业
5095,sz.301212,1,联盛化学
5096,sz.301213,1,观想科技
5097,sz.301215,1,中汽股份
5098,sz.301216,1,万凯新材
5099,sz.301217,1,铜冠铜箔
5100,sz.301218,1,华是科技
5101,sz.301219,1,腾远钴业
5102,sz.301220,1,亚香股份
5103,sz.301221,1,光庭信息
5104,sz.301222,1,浙江恒威
5105,sz.301223,1,中荣股份
5106,sz.301225,1,恒勃股份
5107,sz.301226,1,祥明智能
5108,sz.301227,1,森鹰窗业
5109,sz.301228,1,实朴检测
5110,sz.301229,1,纽泰格
5111,sz.301230,1,泓博医药
5112,sz.301231,1,荣信文化
5113,sz.301232,1,飞沃科技
5114,sz.301233,1,盛帮股份
5115,sz.301234,1,五洲医疗
5116,sz.301235,1,华康医疗
5117,sz.301236,1,软通动力
5118,sz.301237,1,和顺科技
5119,sz.301238,1,瑞泰新材
5120,sz.301239,1,普瑞眼科
5121,sz.301246,1,宏源药业
5122,sz.301248,1,杰创智能
5123,sz.301251,1,威尔高
5124,sz.301252,1,同星科技
5125,sz.301255,1,通力科技
5126,sz.301256,1,华融化学
5127,sz.301257,1,普蕊斯
5128,sz.301258,1,富士莱
5129,sz.301259,1,艾布鲁
5130,sz.301260,1,格力博
5131,sz.301261,1,恒工精密
5132,sz.301262,1,海看股份
5133,sz.301263,1,泰恩康
5134,sz.301265,1,华新环保
5135,sz.301266,1,宇邦新材
5136,sz.301267,1,华厦眼科
5137,sz.301268,1,铭利达
5138,sz.301269,1,华大九天
5139,sz.301270,1,汉仪股份
5140,sz.301272,1,英华特
5141,sz.301273,1,瑞晨环保
5142,sz.301276,1,嘉曼服饰
5143,sz.301277,1,新天地
5144,sz.301278,1,快可电子
5145,sz.301279,1,金道科技
5146,sz.301280,1,珠城科技
5147,sz.301281,1,科源制药
5148,sz.301282,1,金禄电子
5149,sz.301283,1,聚胶股份
5150,sz.301285,1,鸿日达
5151,sz.301286,1,侨源股份
5152,sz.301287,1,康力源
5153,sz.301288,1,清研环境
5154,sz.301289,1,国缆检测
5155,sz.301290,1,东星医疗
5156,sz.301291,1,明阳电气
5157,sz.301292,1,海科新源
5158,sz.301293,1,三博脑科
5159,sz.301295,1,美硕科技
5160,sz.301296,1,新巨丰
5161,sz.301297,1,富乐德
5162,sz.301298,1,东利机械
5163,sz.301299,1,卓创资讯
5164,sz.301300,1,远翔新材
5165,sz.301301,1,川宁生物
5166,sz.301302,1,华如科技
5167,sz.301303,1,真兰仪表
5168,sz.301305,1,朗坤环境
5169,sz.301306,1,西测测试
5170,sz.301307,1,美利信
5171,sz.301308,1,江波龙
5172,sz.301309,1,万得凯
5173,sz.301310,1,鑫宏业
5174,sz.301311,1,昆船智能
5175,sz.301312,1,智立方
5176,sz.301313,1,凡拓数创
5177,sz.301314,1,科瑞思
5178,sz.301315,1,威士顿
5179,sz.301316,1,慧博云通
5180,sz.301317,1,鑫磊股份
5181,sz.301318,1,维海德
5182,sz.301319,1,唯特偶
5183,sz.301320,1,豪江智能
5184,sz.301321,1,翰博高新
5185,sz.301322,1,绿通科技
5186,sz.301323,1,新莱福
5187,sz.301325,1,曼恩斯特
5188,sz.301326,1,捷邦科技
5189,sz.301327,1,华宝新能
5190,sz.301328,1,维峰电子
5191,sz.301329,1,信音电子
5192,sz.301330,1,熵基科技
5193,sz.301331,1,恩威医药
5194,sz.301332,1,德尔玛
5195,sz.301333,1,诺思格
5196,sz.301335,1,天元宠物
5197,sz.301336,1,趣睡科技
5198,sz.301337,1,亚华电子
5199,sz.301338,1,凯格精机
5200,sz.301339,1,通行宝
5201,sz.301345,1,涛涛车业
5202,sz.301348,1,蓝箭电子
5203,sz.301349,1,信德新材
5204,sz.301353,1,普莱得
5205,sz.301355,1,南王科技
5206,sz.301356,1,天振股份
5207,sz.301357,1,北方长龙
5208,sz.301358,1,湖南裕能
5209,sz.301359,1,东南电子
5210,sz.301360,1,荣旗科技
5211,sz.301361,1,众智科技
5212,sz.301362,1,民爆光电
5213,sz.301363,1,美好医疗
5214,sz.301365,1,矩阵股份
5215,sz.301366,1,一博科技
5216,sz.301367,1,怡和嘉业
5217,sz.301368,1,丰立智能
5218,sz.301369,1,联动科技
5219,sz.301370,1,国科恒泰
5220,sz.301371,1,敷尔佳
5221,sz.301372,1,科净源
5222,sz.301373,1,凌玮科技
5223,sz.301376,1,致欧科技
5224,sz.301377,1,鼎泰高科
5225,sz.301378,1,通达海
5226,sz.301379,1,天山电子
5227,sz.301380,1,挖金客
5228,sz.301381,1,赛维时代
5229,sz.301382,1,蜂助手
5230,sz.301383,1,天键股份
5231,sz.301386,1,未来电器
5232,sz.301387,1,光大同创
5233,sz.301388,1,欣灵电气
5234,sz.301389,1,隆扬电子
5235,sz.301390,1,经纬股份
5236,sz.301391,1,卡莱特
5237,sz.301392,1,汇成真空
5238,sz.301393,1,昊帆生物
5239,sz.301395,1,仁信新材
5240,sz.301396,1,宏景科技
5241,sz.301397,1,溯联股份
5242,sz.301398,1,星源卓镁
5243,sz.301399,1,英特科技
5244,sz.301408,1,华人健康
5245,sz.301413,1,安培龙
5246,sz.301418,1,协昌科技
5247,sz.301419,1,阿莱德
5248,sz.301421,1,波长光电
5249,sz.301428,1,世纪恒通
5250,sz.301429,1,森泰股份
5251,sz.301439,1,泓淋电力
5252,sz.301446,1,福事特
5253,sz.301448,1,开创电气
5254,sz.301456,1,盘古智能
5255,sz.301459,1,丰茂股份
5256,sz.301468,1,博盈特焊
5257,sz.301469,1,恒达新材
5258,sz.301486,1,致尚科技
5259,sz.301487,1,盟固利
5260,sz.301488,1,豪恩汽电
5261,sz.301489,1,思泉新材
5262,sz.301498,1,乖宝宠物
5263,sz.301499,1,维科精密
5264,sz.301500,1,飞南资源
5265,sz.301502,1,华阳智能
5266,sz.301503,1,智迪科技
5267,sz.301505,1,苏州规划
5268,sz.301507,1,民生健康
5269,sz.301508,1,中机认检
5270,sz.301509,1,金凯生科
5271,sz.301510,1,固高科技
5272,sz.301511,1,德福科技
5273,sz.301512,1,智信精密
5274,sz.301515,1,港通医疗
5275,sz.301516,1,中远通
5276,sz.301517,1,陕西华达
5277,sz.301518,1,长华化学
5278,sz.301519,1,舜禹股份
5279,sz.301520,1,万邦医药
5280,sz.301522,1,上大股份
5281,sz.301525,1,儒竞科技
5282,sz.301526,1,国际复材
5283,sz.301528,1,多浦乐
5284,sz.301529,1,福赛科技
5285,sz.301533,1,威马农机
5286,sz.301536,1,星宸科技
5287,sz.301538,1,骏鼎达
5288,sz.301539,1,宏鑫科技
5289,sz.301548,1,崇德科技
5290,sz.301550,1,斯菱股份
5291,sz.301551,1,无线传媒
5292,sz.301552,1,科力装备
5293,sz.301555,1,惠柏新材
5294,sz.301556,1,托普云农
5295,sz.301558,1,三态股份
5296,sz.301559,1,中集环科
5297,sz.301565,1,中仑新材
5298,sz.301566,1,达利凯普
5299,sz.301567,1,贝隆精密
5300,sz.301568,1,思泰克
5301,sz.301571,1,国科天成
5302,sz.301577,1,美信科技
5303,sz.301578,1,辰奕智能
5304,sz.301580,1,爱迪特
5305,sz.301585,1,蓝宇股份
5306,sz.301586,1,佳力奇
5307,sz.301587,1,中瑞股份
5308,sz.301588,1,美新科技
5309,sz.301589,1,诺瓦星云
5310,sz.301591,1,肯特股份
5311,sz.301592,1,六九一二
5312,sz.301596,1,瑞迪智驱
5313,sz.301598,1,博科测试
5314,sz.301600,1,慧翰股份
5315,sz.301603,1,乔锋智能
5316,sz.301606,1,绿联科技
5317,sz.301607,1,富特科技
5318,sz.301608,1,博实结
5319,sz.301611,1,珂玛科技
5320,sz.301613,1,新铝时代
5321,sz.301617,1,博苑股份
5322,sz.301618,1,长联科技
5323,sz.301622,1,英思特
5324,sz.301626,1,苏州天脉
5325,sz.301628,1,强达电路
5326,sz.301631,1,壹连科技
5327,sz.301633,1,港迪技术
5328,sz.399001,1,深证成份指数(价格)
5329,sz.399002,1,深证成份指数(收益)
5330,sz.399003,1,深证成份B股指数
5331,sz.399004,1,深证100指数(收益)
5332,sz.399005,1,中小企业100指数
5333,sz.399006,1,创业板指数(价格)
5334,sz.399007,1,深证300价格
5335,sz.399008,1,中小企业300指数
5336,sz.399009,1,深证200指数
5337,sz.399010,1,深证700指数
5338,sz.399011,1,深证1000指数
5339,sz.399012,1,创业板300
5340,sz.399013,1,深市精选指数
5341,sz.399015,1,深证中小创新指数
5342,sz.399100,1,深证新指数
5343,sz.399101,1,中小企业综合指数
5344,sz.399102,1,创业板综合指数
5345,sz.399103,1,乐富基金指数
5346,sz.399106,1,深证综合指数
5347,sz.399107,1,深证A股指数
5348,sz.399108,1,深证B股指数
5349,sz.399231,1,农林牧渔指数
5350,sz.399232,1,采矿业指数
5351,sz.399233,1,制造业指数
5352,sz.399234,1,水电煤气指数
5353,sz.399235,1,建筑业指数
5354,sz.399236,1,批发零售指数
5355,sz.399237,1,运输仓储指数
5356,sz.399238,1,住宿餐饮指数
5357,sz.399239,1,信息技术指数
5358,sz.399240,1,金融业指数
5359,sz.399241,1,房地产业指数
5360,sz.399242,1,商务服务指数
5361,sz.399243,1,科研服务指数
5362,sz.399244,1,公共环保指数
5363,sz.399248,1,文化传播指数
5364,sz.399249,1,综合类指数
5365,sz.399298,1,深证中高等级信用债指数
5366,sz.399299,1,深证中低等级信用债指数
5367,sz.399300,1,沪深300指数
5368,sz.399301,1,深证信用债综合指数
5369,sz.399302,1,深证公司债综合指数
5370,sz.399303,1,国证2000指数
5371,sz.399306,1,深证ETF指数
5372,sz.399307,1,深证可转债指数
5373,sz.399310,1,国证A50指数
5374,sz.399311,1,国证1000指数
5375,sz.399312,1,国证300指数
5376,sz.399313,1,巨潮100指数
5377,sz.399314,1,巨潮大盘指数
5378,sz.399315,1,巨潮中盘指数
5379,sz.399316,1,巨潮小盘指数
5380,sz.399317,1,国证A股指数
5381,sz.399318,1,国证B股指数
5382,sz.399319,1,国证资源优势指数
5383,sz.399320,1,国证公共服务指数
5384,sz.399321,1,国证红利指数
5385,sz.399322,1,国证治理指数
5386,sz.399324,1,深证红利指数
5387,sz.399326,1,深证成长40指数
5388,sz.399328,1,深证治理指数
5389,sz.399330,1,深证100指数(价格)
5390,sz.399333,1,中小企业100全收益指数
5391,sz.399335,1,深证央企指数
5392,sz.399337,1,深证民营指数
5393,sz.399339,1,深证科技指数
5394,sz.399341,1,深证责任指数
5395,sz.399344,1,深证300指数(收益)
5396,sz.399346,1,深证300成长指数
5397,sz.399348,1,深证300价值指数
5398,sz.399350,1,国证皖江30指数
5399,sz.399351,1,国证深圳创新示范100指数
5400,sz.399352,1,国证深圳企业综合指数
5401,sz.399353,1,国证物流行业指数
5402,sz.399355,1,国证长三角指数
5403,sz.399356,1,国证珠三角指数
5404,sz.399357,1,国证环渤海指数
5405,sz.399358,1,国证环保指数
5406,sz.399359,1,国证基建指数
5407,sz.399360,1,国证新硬件产业指数
5408,sz.399361,1,国证在线消费指数
5409,sz.399362,1,国证民企领先100指数
5410,sz.399363,1,国证算力基础设施主题指数
5411,sz.399364,1,国证消费100指数
5412,sz.399365,1,国证粮食产业指数
5413,sz.399366,1,国证能源金属指数
5414,sz.399367,1,国证1000房地产行业指数
5415,sz.399368,1,国证航天军工指数
5416,sz.399369,1,国证社会责任指数
5417,sz.399370,1,国证1000成长指数
5418,sz.399371,1,国证1000价值指数
5419,sz.399372,1,巨潮大盘成长指数
5420,sz.399373,1,巨潮大盘价值指数
5421,sz.399374,1,巨潮中盘成长指数
5422,sz.399375,1,巨潮中盘价值指数
5423,sz.399376,1,巨潮小盘成长指数
5424,sz.399377,1,巨潮小盘价值指数
5425,sz.399378,1,国证ESG300指数
5426,sz.399379,1,国证基金指数
5427,sz.399380,1,国证ETF指数
5428,sz.399381,1,国证1000能源行业指数
5429,sz.399382,1,国证1000原材料行业指数
5430,sz.399383,1,国证1000工业行业指数
5431,sz.399384,1,国证1000可选消费行业指数
5432,sz.399385,1,国证1000主要消费行业指数
5433,sz.399386,1,国证1000医药卫生行业指数
5434,sz.399387,1,国证1000金融地产行业指数
5435,sz.399388,1,国证1000信息技术行业指数
5436,sz.399389,1,国证通信指数
5437,sz.399390,1,国证1000公用事业行业指数
5438,sz.399391,1,国证投资时钟指数
5439,sz.399392,1,国证战略性新兴产业指数
5440,sz.399393,1,国证房地产行业指数
5441,sz.399394,1,国证医药卫生行业指数
5442,sz.399395,1,国证有色金属行业指数
5443,sz.399396,1,国证食品饮料行业指数
5444,sz.399397,1,国证文化产业指数
5445,sz.399398,1,国证绩效指数
5446,sz.399399,1,国证中经GDP指数
5447,sz.399400,1,巨潮大中盘指数
5448,sz.399401,1,巨潮中小盘指数
5449,sz.399402,1,国证周期行业100指数
5450,sz.399403,1,国证防御行业100指数
5451,sz.399404,1,巨潮大盘低波动率指数
5452,sz.399405,1,巨潮大盘高贝塔指数
5453,sz.399406,1,巨潮中盘低波动率指数
5454,sz.399407,1,巨潮中盘高贝塔指数
5455,sz.399408,1,巨潮小盘低波动率指数
5456,sz.399409,1,巨潮小盘高贝塔指数
5457,sz.399410,1,苏州率先指数
5458,sz.399411,1,国证红利加权100指数
5459,sz.399412,1,国证新能源指数
5460,sz.399413,1,国证可转债指数
5461,sz.399415,1,大数据100指数
5462,sz.399416,1,大数据300指数
5463,sz.399417,1,国证新能源汽车指数
5464,sz.399418,1,国证数据要素主题指数
5465,sz.399419,1,国证高铁指数
5466,sz.399420,1,国证保险证券指数
5467,sz.399423,1,中关村50指数
5468,sz.399428,1,国证定向增发指数
5469,sz.399429,1,新丝路指数
5470,sz.399431,1,国证银行行业指数
5471,sz.399432,1,国证电动智能汽车指数
5472,sz.399433,1,国证交通运输行业指数
5473,sz.399434,1,国证数字传媒主题指数
5474,sz.399435,1,国证农牧渔产品行业指数
5475,sz.399436,1,国证绿色煤炭指数
5476,sz.399437,1,国证证券龙头指数
5477,sz.399438,1,国证绿色电力指数
5478,sz.399439,1,国证石油天然气指数
5479,sz.399440,1,国证钢铁行业指数
5480,sz.399441,1,国证生物医药指数
5481,sz.399481,1,国证企债指数
5482,sz.399550,1,央视财经50指数
5483,sz.399551,1,央视财经50创新领先指数
5484,sz.399552,1,央视财经50成长领先指数
5485,sz.399553,1,央视财经50回报领先指数
5486,sz.399554,1,央视财经50治理领先指数
5487,sz.399555,1,央视财经50责任领先指数
5488,sz.399556,1,央视生态产业指数
5489,sz.399557,1,央视文化产业指数
5490,sz.399602,1,中小板300成长指数
5491,sz.399604,1,中小板300价值指数
5492,sz.399606,1,创业板指数(收益)
5493,sz.399608,1,国证科技100指数
5494,sz.399610,1,深证电子信息传媒产业50指数
5495,sz.399611,1,中小企业板创业板100指数(收益)
5496,sz.399612,1,中小创业企业100指数
5497,sz.399613,1,深证能源指数
5498,sz.399614,1,深证原材料行业指数
5499,sz.399615,1,深证工业行业指数
5500,sz.399616,1,深证可选消费行业指数
5501,sz.399617,1,深证主要消费行业指数
5502,sz.399618,1,深证医药卫生行业指数
5503,sz.399619,1,深证金融地产行业指数
5504,sz.399620,1,深证信息技术行业指数
5505,sz.399621,1,深证电信业务行业指数
5506,sz.399622,1,深证公用事业行业指数
5507,sz.399623,1,中小企业基础市场指数
5508,sz.399624,1,中小创业企业400指数
5509,sz.399625,1,中小创业企业500指数
5510,sz.399626,1,中小创业企业成长指数
5511,sz.399627,1,中小创业企业价值指数
5512,sz.399628,1,深证700成长指数
5513,sz.399629,1,深证700价值指数
5514,sz.399630,1,深证1000成长指数
5515,sz.399631,1,深证1000价值指数
5516,sz.399632,1,深证100等权重指数
5517,sz.399633,1,深证300等权重指数
5518,sz.399634,1,中小企业100等权重指数
5519,sz.399635,1,创业板等权重指数
5520,sz.399636,1,深证装备指数
5521,sz.399637,1,深证地产指数
5522,sz.399638,1,深证环保指数
5523,sz.399639,1,深证大宗商品生产商指数
5524,sz.399640,1,创业板基础市场指数
5525,sz.399641,1,深证战略性新兴产业指数
5526,sz.399642,1,中小企业战略性新兴产业指数
5527,sz.399643,1,创业板战略性新兴产业指数
5528,sz.399644,1,深证色诺芬投资时钟指数
5529,sz.399645,1,深证100低波动率指数
5530,sz.399646,1,深证消费50指数
5531,sz.399647,1,深证医药50指数
5532,sz.399648,1,深证中经矢量GDP100指数
5533,sz.399649,1,中小企业红利指数
5534,sz.399650,1,中小企业治理指数
5535,sz.399651,1,中小企业社会责任指数
5536,sz.399652,1,中创高新技术企业指数
5537,sz.399653,1,深证行业龙头指数
5538,sz.399654,1,深证文化产业指数
5539,sz.399655,1,深证绩效指数
5540,sz.399656,1,深证100绩效加权指数
5541,sz.399657,1,深证300绩效加权指数
5542,sz.399658,1,中小100绩效加权指数
5543,sz.399659,1,深证成份等权重指数
5544,sz.399660,1,中创100等权重指数
5545,sz.399661,1,深证300低波动率指数
5546,sz.399662,1,深证300高贝塔指数
5547,sz.399663,1,中小300低波动率指数
5548,sz.399664,1,中小300高贝塔指数
5549,sz.399665,1,中创500低波动率指数
5550,sz.399666,1,中创500高贝塔指数
5551,sz.399667,1,创业板成长指数
5552,sz.399668,1,创业板300价值指数
5553,sz.399669,1,深证农业综合企业指数
5554,sz.399670,1,深证周期行业50指数
5555,sz.399671,1,深证防御行业50指数
5556,sz.399672,1,深证红利50加权指数
5557,sz.399673,1,创业板50指数
5558,sz.399674,1,深A医药卫生指数
5559,sz.399675,1,深A软件与互联网指数
5560,sz.399676,1,深A医药卫生等权指数
5561,sz.399677,1,深A软件与互联网等权指数
5562,sz.399678,1,深证次新股指数
5563,sz.399679,1,深证200收益指数
5564,sz.399680,1,深成能源行业指数
5565,sz.399681,1,深成原材料行业指数
5566,sz.399682,1,深成工业行业指数
5567,sz.399683,1,深成可选消费行业指数
5568,sz.399684,1,深成主要消费行业指数
5569,sz.399685,1,深成医药卫生行业指数
5570,sz.399686,1,深成金融地产行业指数
5571,sz.399687,1,深成信息技术行业指数
5572,sz.399688,1,深成电信业务行业指数
5573,sz.399689,1,深成公用事业行业指数
5574,sz.399701,1,深证基本面60指数
5575,sz.399702,1,深证基本面120指数
5576,sz.399703,1,深证基本面200指数
5577,sz.399704,1,深证上游产业指数
5578,sz.399705,1,深证中游产业指数
5579,sz.399706,1,深证下游产业指数
5580,sz.399802,1,中证500深市指数
5581,sz.399803,1,中证工业4.0指数
5582,sz.399804,1,中证体育产业指数
5583,sz.399805,1,中证互联网金融指数
5584,sz.399806,1,中证环境治理指数
5585,sz.399807,1,中证高铁产业指数
5586,sz.399808,1,中证新能源指数
5587,sz.399809,1,中证方正富邦保险主题指数
5588,sz.399812,1,中证养老产业指数
5589,sz.399813,1,中证国防安全指数
5590,sz.399814,1,中证大农业指数
5591,sz.399901,1,中证南方小康产业指数
5592,sz.399903,1,中证A100指数
5593,sz.399905,1,中证500指数
5594,sz.399913,1,沪深300医药卫生指数
5595,sz.399914,1,沪深300金融地产指数
5596,sz.399928,1,中证能源指数
5597,sz.399932,1,中证主要消费指数
5598,sz.399933,1,中证医药卫生指数
5599,sz.399934,1,中证金融地产指数
5600,sz.399935,1,中证信息技术指数
5601,sz.399959,1,中证中航军工主题指数
5602,sz.399965,1,中证800地产指数
5603,sz.399966,1,中证800证券保险指数
5604,sz.399967,1,中证军工指数
5605,sz.399972,1,沪深300深市指数
5606,sz.399974,1,中证国有企业改革指数
5607,sz.399982,1,中证500等权重指数
5608,sz.399990,1,中证煤炭等权指数
5609,sz.399991,1,中证一带一路主题指数
5610,sz.399992,1,中证万得并购重组指数
5611,sz.399993,1,中证万得生物科技指数
5612,sz.399994,1,中证信息安全主题指数
5613,sz.399995,1,中证基建工程指数
5614,sz.399996,1,中证智能家居指数
5615,sz.399997,1,中证白酒指数
5616,sz.399998,1,中证煤炭指数
